hour_id_x,date,season_x,year_x,month_x,hour,holiday_x,weekday_x,working_day_x,weather_situation_x,temperature_x,apparent_temperature_x,humidity_x,windspeed_x,casual_x,member_x,count_x,hour_id_y,season_y,year_y,month_y,holiday_y,weekday_y,working_day_y,weather_situation_y,temperature_y,apparent_temperature_y,humidity_y,windspeed_y,casual_y,member_y,count_y,windspeed_category
6648,2011-10-09,Autumn,0,10,13,0,0,0,1,0.66,0.6212,0.44,0.0896,225,193,418,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6649,2011-10-09,Autumn,0,10,14,0,0,0,1,0.68,0.6364,0.47,0.1642,272,228,500,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6650,2011-10-09,Autumn,0,10,15,0,0,0,1,0.68,0.6364,0.51,0.1642,198,209,407,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6651,2011-10-09,Autumn,0,10,16,0,0,0,1,0.66,0.6212,0.5,0.1343,223,247,470,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6652,2011-10-09,Autumn,0,10,17,0,0,0,1,0.62,0.6061,0.61,0.1045,208,230,438,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6653,2011-10-09,Autumn,0,10,18,0,0,0,1,0.64,0.6212,0.5,0.1045,186,228,414,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6654,2011-10-09,Autumn,0,10,19,0,0,0,1,0.56,0.5303,0.73,0.0896,116,186,302,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6655,2011-10-09,Autumn,0,10,20,0,0,0,1,0.56,0.5303,0.73,0.1045,59,134,193,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6656,2011-10-09,Autumn,0,10,21,0,0,0,1,0.54,0.5152,0.83,0.1045,53,120,173,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6657,2011-10-09,Autumn,0,10,22,0,0,0,2,0.52,0.5,0.94,0.0,48,104,152,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6658,2011-10-09,Autumn,0,10,23,0,0,0,1,0.5,0.4848,0.88,0.1045,38,85,123,282,Autumn,0,10,0,0,0,1,0.540833,0.523983,0.7275,0.06345,2397,3114,5511,Tenang
6659,2011-10-10,Autumn,0,10,0,1,1,0,1,0.5,0.4848,0.94,0.0,11,42,53,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6660,2011-10-10,Autumn,0,10,1,1,1,0,1,0.48,0.4697,0.88,0.0,4,30,34,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6661,2011-10-10,Autumn,0,10,2,1,1,0,1,0.48,0.4697,0.88,0.0,4,15,19,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6662,2011-10-10,Autumn,0,10,3,1,1,0,1,0.46,0.4545,0.88,0.0,2,9,11,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6663,2011-10-10,Autumn,0,10,4,1,1,0,1,0.46,0.4545,0.94,0.0,2,4,6,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6664,2011-10-10,Autumn,0,10,5,1,1,0,1,0.46,0.4545,0.94,0.0,2,19,21,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6665,2011-10-10,Autumn,0,10,6,1,1,0,1,0.44,0.4394,0.94,0.0,5,39,44,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6666,2011-10-10,Autumn,0,10,7,1,1,0,1,0.46,0.4545,0.88,0.0,12,102,114,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6667,2011-10-10,Autumn,0,10,8,1,1,0,1,0.52,0.5,0.83,0.0,27,227,254,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6668,2011-10-10,Autumn,0,10,9,1,1,0,1,0.54,0.5152,0.77,0.0,58,161,219,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6669,2011-10-10,Autumn,0,10,10,1,1,0,1,0.56,0.5303,0.73,0.1642,107,158,265,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6670,2011-10-10,Autumn,0,10,11,1,1,0,1,0.62,0.6061,0.69,0.0896,139,183,322,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6671,2011-10-10,Autumn,0,10,12,1,1,0,2,0.7,0.6515,0.48,0.0896,164,201,365,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6672,2011-10-10,Autumn,0,10,13,1,1,0,1,0.72,0.6515,0.37,0.0,146,219,365,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6673,2011-10-10,Autumn,0,10,14,1,1,0,1,0.74,0.6515,0.37,0.0,147,223,370,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6674,2011-10-10,Autumn,0,10,15,1,1,0,2,0.72,0.6515,0.42,0.1045,130,254,384,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6675,2011-10-10,Autumn,0,10,16,1,1,0,2,0.7,0.6364,0.45,0.0896,154,248,402,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6676,2011-10-10,Autumn,0,10,17,1,1,0,2,0.66,0.6212,0.54,0.1045,125,334,459,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6677,2011-10-10,Autumn,0,10,18,1,1,0,2,0.64,0.6212,0.53,0.0,108,365,473,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6678,2011-10-10,Autumn,0,10,19,1,1,0,2,0.58,0.5455,0.78,0.0896,69,267,336,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6679,2011-10-10,Autumn,0,10,20,1,1,0,1,0.6,0.5909,0.73,0.0,37,188,225,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6680,2011-10-10,Autumn,0,10,21,1,1,0,1,0.56,0.5303,0.88,0.0896,27,148,175,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6681,2011-10-10,Autumn,0,10,22,1,1,0,1,0.56,0.5303,0.88,0.0896,22,104,126,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6682,2011-10-10,Autumn,0,10,23,1,1,0,2,0.54,0.5152,0.88,0.1045,12,63,75,283,Autumn,0,10,1,1,0,1,0.570833,0.542925,0.73375,0.0423042,1514,3603,5117,Tenang
6683,2011-10-11,Autumn,0,10,0,0,2,1,2,0.54,0.5152,0.88,0.0,14,16,30,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6684,2011-10-11,Autumn,0,10,1,0,2,1,2,0.52,0.5,0.94,0.0896,2,9,11,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6685,2011-10-11,Autumn,0,10,2,0,2,1,2,0.52,0.5,0.94,0.1343,1,4,5,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6686,2011-10-11,Autumn,0,10,3,0,2,1,2,0.52,0.5,0.88,0.1045,2,1,3,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6687,2011-10-11,Autumn,0,10,4,0,2,1,2,0.52,0.5,0.88,0.1343,0,5,5,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6688,2011-10-11,Autumn,0,10,5,0,2,1,2,0.52,0.5,0.88,0.0,0,20,20,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6689,2011-10-11,Autumn,0,10,6,0,2,1,1,0.52,0.5,0.83,0.0896,9,114,123,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6690,2011-10-11,Autumn,0,10,7,0,2,1,2,0.52,0.5,0.88,0.0896,19,333,352,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6691,2011-10-11,Autumn,0,10,8,0,2,1,2,0.56,0.5303,0.83,0.1045,31,375,406,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6692,2011-10-11,Autumn,0,10,9,0,2,1,2,0.6,0.5909,0.69,0.0,40,195,235,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6693,2011-10-11,Autumn,0,10,10,0,2,1,2,0.6,0.5909,0.69,0.1343,38,111,149,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6694,2011-10-11,Autumn,0,10,11,0,2,1,2,0.6,0.5909,0.73,0.1642,31,92,123,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6695,2011-10-11,Autumn,0,10,12,0,2,1,2,0.6,0.5909,0.73,0.1642,51,130,181,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6696,2011-10-11,Autumn,0,10,13,0,2,1,2,0.6,0.5909,0.73,0.194,42,138,180,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6697,2011-10-11,Autumn,0,10,14,0,2,1,3,0.6,0.5909,0.73,0.1045,54,117,171,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6698,2011-10-11,Autumn,0,10,15,0,2,1,2,0.6,0.5758,0.78,0.1642,36,139,175,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6699,2011-10-11,Autumn,0,10,16,0,2,1,2,0.6,0.5909,0.73,0.1642,63,257,320,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6700,2011-10-11,Autumn,0,10,17,0,2,1,2,0.6,0.5758,0.78,0.2537,70,534,604,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6701,2011-10-11,Autumn,0,10,18,0,2,1,2,0.6,0.5758,0.78,0.2239,46,493,539,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6702,2011-10-11,Autumn,0,10,19,0,2,1,2,0.58,0.5455,0.83,0.2239,33,285,318,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6703,2011-10-11,Autumn,0,10,20,0,2,1,2,0.58,0.5455,0.83,0.2239,31,203,234,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6704,2011-10-11,Autumn,0,10,21,0,2,1,2,0.58,0.5455,0.78,0.194,17,158,175,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6705,2011-10-11,Autumn,0,10,22,0,2,1,2,0.56,0.5303,0.83,0.194,27,120,147,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6706,2011-10-11,Autumn,0,10,23,0,2,1,2,0.56,0.5303,0.83,0.2836,10,47,57,284,Autumn,0,10,0,2,1,2,0.566667,0.546096,0.80875,0.143042,667,3896,4563,Tenang
6707,2011-10-12,Autumn,0,10,0,0,3,1,2,0.56,0.5303,0.83,0.1343,2,23,25,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6708,2011-10-12,Autumn,0,10,1,0,3,1,3,0.56,0.5303,0.83,0.1343,2,8,10,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6709,2011-10-12,Autumn,0,10,2,0,3,1,2,0.56,0.5303,0.83,0.2836,0,2,2,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6710,2011-10-12,Autumn,0,10,3,0,3,1,3,0.54,0.5152,0.94,0.2985,0,2,2,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6711,2011-10-12,Autumn,0,10,4,0,3,1,3,0.54,0.5152,0.94,0.3881,1,6,7,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6712,2011-10-12,Autumn,0,10,5,0,3,1,2,0.54,0.5152,0.88,0.3284,0,22,22,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6713,2011-10-12,Autumn,0,10,6,0,3,1,2,0.54,0.5152,0.88,0.2537,5,107,112,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6714,2011-10-12,Autumn,0,10,7,0,3,1,2,0.54,0.5152,0.88,0.3881,15,244,259,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6715,2011-10-12,Autumn,0,10,8,0,3,1,2,0.54,0.5152,0.88,0.3881,27,377,404,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6716,2011-10-12,Autumn,0,10,9,0,3,1,2,0.54,0.5152,0.88,0.4478,14,183,197,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6717,2011-10-12,Autumn,0,10,10,0,3,1,2,0.54,0.5152,0.88,0.3881,15,98,113,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6718,2011-10-12,Autumn,0,10,11,0,3,1,3,0.54,0.5152,0.94,0.3284,18,102,120,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6719,2011-10-12,Autumn,0,10,12,0,3,1,3,0.54,0.5152,0.88,0.3284,9,53,62,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6720,2011-10-12,Autumn,0,10,13,0,3,1,3,0.54,0.5152,0.88,0.2239,25,76,101,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6721,2011-10-12,Autumn,0,10,14,0,3,1,3,0.54,0.5152,0.94,0.2836,8,70,78,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6722,2011-10-12,Autumn,0,10,15,0,3,1,3,0.54,0.5152,0.94,0.2537,3,42,45,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6723,2011-10-12,Autumn,0,10,16,0,3,1,2,0.56,0.5303,0.88,0.2239,5,50,55,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6724,2011-10-12,Autumn,0,10,17,0,3,1,3,0.54,0.5152,0.94,0.2239,16,235,251,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6725,2011-10-12,Autumn,0,10,18,0,3,1,3,0.54,0.5152,0.94,0.1343,11,161,172,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6726,2011-10-12,Autumn,0,10,19,0,3,1,3,0.54,0.5152,0.94,0.1343,7,102,109,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6727,2011-10-12,Autumn,0,10,20,0,3,1,3,0.54,0.5152,0.94,0.1045,9,81,90,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6728,2011-10-12,Autumn,0,10,21,0,3,1,3,0.54,0.5152,1.0,0.1045,9,74,83,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6729,2011-10-12,Autumn,0,10,22,0,3,1,3,0.54,0.5152,0.94,0.0896,3,40,43,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6730,2011-10-12,Autumn,0,10,23,0,3,1,3,0.54,0.5152,0.94,0.0896,13,41,54,285,Autumn,0,10,0,3,1,3,0.543333,0.517717,0.90625,0.24815,217,2199,2416,Berangin
6731,2011-10-13,Autumn,0,10,0,0,4,1,2,0.54,0.5152,0.94,0.1343,1,14,15,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6732,2011-10-13,Autumn,0,10,1,0,4,1,2,0.54,0.5152,0.94,0.0,3,9,12,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6733,2011-10-13,Autumn,0,10,2,0,4,1,2,0.54,0.5152,0.94,0.0,0,4,4,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6734,2011-10-13,Autumn,0,10,3,0,4,1,2,0.54,0.5152,1.0,0.194,2,4,6,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6735,2011-10-13,Autumn,0,10,4,0,4,1,2,0.54,0.5152,1.0,0.1045,2,5,7,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6736,2011-10-13,Autumn,0,10,5,0,4,1,2,0.54,0.5152,1.0,0.1045,1,16,17,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6737,2011-10-13,Autumn,0,10,6,0,4,1,3,0.54,0.5152,1.0,0.0896,1,51,52,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6738,2011-10-13,Autumn,0,10,7,0,4,1,3,0.54,0.5152,1.0,0.1343,5,76,81,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6739,2011-10-13,Autumn,0,10,8,0,4,1,3,0.54,0.5152,1.0,0.0896,10,199,209,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6740,2011-10-13,Autumn,0,10,9,0,4,1,3,0.56,0.5303,1.0,0.1045,3,106,109,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6741,2011-10-13,Autumn,0,10,10,0,4,1,3,0.56,0.5303,1.0,0.1343,16,53,69,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6742,2011-10-13,Autumn,0,10,11,0,4,1,2,0.62,0.5758,0.83,0.0,8,76,84,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6743,2011-10-13,Autumn,0,10,12,0,4,1,2,0.62,0.5606,0.88,0.0,10,95,105,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6744,2011-10-13,Autumn,0,10,13,0,4,1,2,0.64,0.5758,0.83,0.1642,20,142,162,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6745,2011-10-13,Autumn,0,10,14,0,4,1,1,0.66,0.6061,0.78,0.194,22,111,133,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6746,2011-10-13,Autumn,0,10,15,0,4,1,1,0.66,0.6061,0.78,0.194,27,128,155,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6747,2011-10-13,Autumn,0,10,16,0,4,1,1,0.66,0.6212,0.74,0.2239,36,240,276,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6748,2011-10-13,Autumn,0,10,17,0,4,1,3,0.62,0.5758,0.83,0.2537,47,432,479,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6749,2011-10-13,Autumn,0,10,18,0,4,1,3,0.62,0.5758,0.83,0.2537,20,248,268,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6750,2011-10-13,Autumn,0,10,19,0,4,1,2,0.62,0.5758,0.83,0.1642,18,187,205,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6751,2011-10-13,Autumn,0,10,20,0,4,1,1,0.62,0.5758,0.83,0.2836,15,166,181,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6752,2011-10-13,Autumn,0,10,21,0,4,1,1,0.62,0.5758,0.83,0.194,8,115,123,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6753,2011-10-13,Autumn,0,10,22,0,4,1,1,0.62,0.5758,0.83,0.194,13,101,114,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6754,2011-10-13,Autumn,0,10,23,0,4,1,2,0.58,0.5455,0.88,0.194,2,45,47,286,Autumn,0,10,0,4,1,2,0.589167,0.551804,0.896667,0.141787,290,2623,2913,Tenang
6755,2011-10-14,Autumn,0,10,0,0,5,1,1,0.58,0.5455,0.94,0.0896,10,29,39,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6756,2011-10-14,Autumn,0,10,1,0,5,1,1,0.58,0.5455,0.94,0.1343,8,16,24,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6757,2011-10-14,Autumn,0,10,2,0,5,1,1,0.56,0.5303,0.94,0.1642,0,6,6,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6758,2011-10-14,Autumn,0,10,3,0,5,1,1,0.56,0.5303,0.94,0.1343,1,6,7,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6759,2011-10-14,Autumn,0,10,4,0,5,1,1,0.56,0.5303,0.94,0.194,0,8,8,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6760,2011-10-14,Autumn,0,10,5,0,5,1,2,0.56,0.5303,0.94,0.1642,0,17,17,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6761,2011-10-14,Autumn,0,10,6,0,5,1,3,0.56,0.5303,0.88,0.194,4,90,94,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6762,2011-10-14,Autumn,0,10,7,0,5,1,3,0.56,0.5303,0.88,0.194,10,137,147,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6763,2011-10-14,Autumn,0,10,8,0,5,1,2,0.56,0.5303,0.9,0.1642,23,186,209,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6764,2011-10-14,Autumn,0,10,9,0,5,1,2,0.56,0.5303,0.94,0.2239,16,164,180,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6765,2011-10-14,Autumn,0,10,10,0,5,1,3,0.54,0.5152,0.88,0.3582,17,108,125,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6766,2011-10-14,Autumn,0,10,11,0,5,1,3,0.52,0.5,0.88,0.1642,11,76,87,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6767,2011-10-14,Autumn,0,10,12,0,5,1,3,0.52,0.5,0.88,0.1642,13,62,75,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6768,2011-10-14,Autumn,0,10,13,0,5,1,1,0.56,0.5303,0.73,0.3582,18,114,132,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6769,2011-10-14,Autumn,0,10,14,0,5,1,1,0.62,0.6212,0.43,0.3582,37,119,156,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6770,2011-10-14,Autumn,0,10,15,0,5,1,1,0.62,0.6212,0.43,0.2836,61,169,230,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6771,2011-10-14,Autumn,0,10,16,0,5,1,1,0.6,0.6212,0.43,0.2239,80,264,344,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6772,2011-10-14,Autumn,0,10,17,0,5,1,1,0.58,0.5455,0.46,0.4179,55,426,481,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6773,2011-10-14,Autumn,0,10,18,0,5,1,1,0.54,0.5152,0.39,0.2836,62,361,423,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6774,2011-10-14,Autumn,0,10,19,0,5,1,1,0.54,0.5152,0.39,0.3284,27,221,248,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6775,2011-10-14,Autumn,0,10,20,0,5,1,1,0.52,0.5,0.42,0.194,19,177,196,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6776,2011-10-14,Autumn,0,10,21,0,5,1,1,0.5,0.4848,0.45,0.194,22,156,178,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6777,2011-10-14,Autumn,0,10,22,0,5,1,1,0.46,0.4545,0.59,0.2239,20,123,143,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
6778,2011-10-14,Autumn,0,10,23,0,5,1,1,0.46,0.4545,0.59,0.1642,15,80,95,287,Autumn,0,10,0,5,1,2,0.550833,0.529675,0.71625,0.223883,529,3115,3644,Berangin
